Event	ID	Name			Wwise Object Path	Notes
	838233709	VO_event_6000033_03	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000033_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000033_03		1310
	838306260	VO_talk_commontalk_surprise_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_surprise_04_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_surprise_04		1330
	838329788	VO_event_1080_12	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1080_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1080\VO_event_1080_12		1336
	838739274	VO_event_104003_38	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104003_38_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104003\VO_event_104003_38		1625
	838753244	VO_event_6000030_47	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000030_47_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000030_47		757
	838942475	VO_event_1610_10	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1610_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1610\VO_event_1610_10		1323
	839157752	VO_event_1605_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1605_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1605\VO_event_1605_09		1767
	839367730	VO_event_6000040_30	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000040_30_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000040_30		1370
	839667560	VO_event_1112_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1112_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1112\VO_event_1112_01		1478
	839879094	VO_event_1147_08	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1147_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1147\VO_event_1147_08		1264
	840122501	VO_event_1606_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1606_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1606\VO_event_1606_06		1587
	840766001	VO_talk_commontalk_happy_08	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_happy_08_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_happy_08		1247
	840847280	VO_event_1103_13	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1103_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1103\VO_event_1103_13		1069
	841868156	VO_event_6000037_25	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000037_25_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000037_25		1549
	841899534	VO_event_104006_03	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104006_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104006\VO_event_104006_03		1669
	841949240	VO_event_1031_10	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1031_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1031\VO_event_1031_10		1271
	842039338	VO_talk_tone_dislike_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_tone_dislike_01_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Tone\VO_talk_tone_dislike_01		1762
	842090642	VO_event_1157_10	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1157_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1157\VO_event_1157_10		1202
	842195972	VO_event_1111_10	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1111_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1111\VO_event_1111_10		502
	842204211	VO_talk_commontalk_complain_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_complain_02_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\VO_talk_commontalk_complain_02		1609
	842560823	VO_event_60003_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_60003_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\60003\VO_event_60003_02		29522
	842928832	VO_event_6000048_14	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000048_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000048_14		1463
	843558618	VO_event_6000043_12	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000043_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000043_12		1109
	843608798	VO_event_1610_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1610_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1610\VO_event_1610_06		1615
	843882782	VO_event_1612_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1612_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1612\VO_event_1612_01		1538
	844022535	VO_event_7502_11	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7502\VO_event_7502_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7502\VO_event_7502_11		1689
	844475732	VO_talk_commontalk_dislike_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_dislike_01_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\VO_talk_commontalk_dislike_01		1185
	844698455	VO_event_6000040_19	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000040_19_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000040_19		1300
	844944121	VO_event_1117_08	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1117_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1117\VO_event_1117_08		1344
	845150057	VO_event_6000024_13	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000024_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000024_13		1287
	845630549	VO_event_1149_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1149_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1149\VO_event_1149_06		882
	845711544	VO_event_6000030_20	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000030_20_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000030_20		1239
	845879597	VO_event_6000036_27	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000036_27_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000036_27		1392
	846317234	VO_event_1606_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1606_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1606\VO_event_1606_04		1314
	846726525	VO_event_6000048_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000048_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000048_06		1322
	846820906	VO_event_104005_50	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104005_50_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104005\VO_event_104005_50		1738
	847493824	VO_event_1503_14	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1503_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1503\VO_event_1503_14		1257
	847634984	VO_event_7506_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7506\VO_event_7506_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7506\VO_event_7506_09		1763
	847900756	VO_event_6000049_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000049_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000049_05		1040
	848044667	VO_event_1140_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1140_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1140\VO_event_1140_01		1170
	848443458	VO_event_6000044_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000044_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000044_09		1267
	849007530	VO_event_7502_13	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7502\VO_event_7502_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7502\VO_event_7502_13		1838
	849384249	VO_event_6000040_26	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000040_26_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000040_26		1812
	849423153	VO_event_104001_52	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104001_52_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104001\VO_event_104001_52		1117
	849701597	VO_event_104001_42	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104001_42_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104001\VO_event_104001_42		942
	849828762	VO_event_1401_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1401_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1401\VO_event_1401_05		1591
	849921048	VO_event_1302_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1302_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1302\VO_event_1302_05		1673
	850246649	VO_event_1602_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1602_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1602\VO_event_1602_06		1293
	850413951	VO_event_7505_15	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_7505_15_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7505\VO_event_7505_15		1771
	850838225	VO_talk_commontalk_nochoice_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_nochoice_02_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_nochoice_02		1191
	851305322	VO_event_6000063_29	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000063_29_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000063_29		1300
	851386685	VO_event_1503_10	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1503_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1503\VO_event_1503_10		1471
	851618873	VO_event_1158_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1158_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1158\VO_event_1158_06		1226
	851828615	VO_event_6000034_44	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000034_44_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000034_44		331
	851924955	VO_event_6000030_18	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000030_18_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000030_18		779
	852079177	VO_event_1311_10	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1311_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1311\VO_event_1311_10		1779
	852287325	VO_event_1133_08	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1133_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1133\VO_event_1133_08		1145
	852833204	VO_event_6000039_34	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000039_34_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000039_34		675
	852885320	VO_event_7502_07	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7502\VO_event_7502_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7502\VO_event_7502_07		1621
	853031397	VO_event_1623_11	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1623_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1623\VO_event_1623_11		1490
	853264145	VO_talk_tone_upset_03	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_tone_upset_03_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Tone\VO_talk_tone_upset_03		1549
	853316021	VO_event_104009_23	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104009_23_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104009\VO_event_104009_23		1265
	853552056	VO_event_1997_10	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1997_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1997\VO_event_1997_10		1624
	853979676	VO_event_6000043_07	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000043_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000043_07		1305
	854016273	VO_event_60004_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_60004_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\60004\VO_event_60004_05		91833
	854321094	VO_event_6000035_29	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000035_29_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000035_29		1369
	854625687	VO_talk_commontalk_topic_21	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_topic_21_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_topic_21		1465
	855596887	VO_event_6000048_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000048_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000048_04		1359
	855600232	VO_event_6000037_41	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000037_41_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000037_41		998
	856369985	VO_event_1140_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1140_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1140\VO_event_1140_06		1520
	856423948	VO_talk_commontalk_grin_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_grin_01_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_grin_01		1421
	856561687	VO_event_104001_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104001_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104001\VO_event_104001_04		1567
	856759484	VO_event_1382_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1382_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1382\VO_event_1382_04		1442
	857160288	VO_event_1603_15	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1603_15_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1603\VO_event_1603_15		1218
	857318944	VO_event_6000035_28	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000035_28_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000035_28		1632
	857384003	VO_event_1150_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1150_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1150\VO_event_1150_06		1119
	857460204	VO_talk_tone_surprise_04	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_tone_surprise_04_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Minigame\VO_minigame_win\VO_talk_tone_surprise_04		1541
	857645066	VO_event_1113_08	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1113_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1113\VO_event_1113_08		1274
	858359467	VO_event_1503_11	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1503_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1503\VO_event_1503_11		1345
	858666349	VO_event_6000040_13	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000040_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000040_13		1383
	859266393	VO_event_104008_37	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104008_37_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104008\VO_event_104008_37		1885
	859716263	VO_event_6000059_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000059_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000059_02		490
	859974750	VO_event_1999_11	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\	860646045	VO_event_1141_01	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1141_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1141\VO_event_1141_01		1437
	860801421	VO_talk_greeting_afternoon_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_greeting_afternoon_02_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Greeting\VO_talk_greeting_afternoon_02		1317
	861406001	VO_talk_commontalk_happy_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_commontalk_happy_06_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_happy_06		1584
	862184590	VO_event_104008_43	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104008_43_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104008\VO_event_104008_43		1623
	862370671	VO_event_7501_17	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\7501\VO_event_7501_17_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\7501\VO_event_7501_17		1756
	862958355	VO_event_1152_06	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1152_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1152\VO_event_1152_06		1294
	863687657	VO_event_1302_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1302_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1302\VO_event_1302_02		1324
	863785320	VO_event_104003_41	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104003_41_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104003\VO_event_104003_41		1803
	863829146	VO_event_1116_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1116_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1116\VO_event_1116_09		1571
	863924913	VO_event_6000024_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000024_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000024_02		1428
	864146045	VO_event_1609_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1609_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1609\VO_event_1609_02		1318
	864196607	VO_event_6000035_40	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000035_40_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000035_40		1548
	865131609	VO_event_1331_02	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_1331_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1331\VO_event_1331_02		1465
	865753805	VO_event_6000033_20	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_6000033_20_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000033_20		1438
	866287228	VO_event_104007_09	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_event_104007_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104007\VO_event_104007_09		1532
	867317145	VO_talk_tone_smile_05	C:\Users\Administrator\Perforce\limeixuan_HT\client\house\WwiseProject\.cache\Android\Voices\Chinese\VO_talk_tone_smile_05_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Tone\VO_talk_tone_smile_05		1258
