Event	ID	Name			Wwise Object Path	Notes
	738928663	VO_event_104001_22	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104001_22_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104001\VO_event_104001_22		1824
	738955803	VO_event_104003_37	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104003_37_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104003\VO_event_104003_37		1361
	739664951	VO_event_6000063_19	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000063_19_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000063_19		1571
	739946781	VO_event_1302_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1302_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1302\VO_event_1302_04		323
	740099575	VO_event_104005_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104005_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104005\VO_event_104005_11		1934
	740795850	VO_event_1321_28	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1321_28_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1321\VO_event_1321_28		1260
	741033211	VO_event_1144_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1144_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1144\VO_event_1144_09		323
	741770662	VO_event_6000037_34	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000037_34_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000037_34		1518
	741982134	VO_event_104007_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104007_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104007\VO_event_104007_04		1453
	742124886	VO_event_1606_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1606_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1606\VO_event_1606_06		323
	742244338	VO_event_104001_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104001_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104001\VO_event_104001_16		1544
	742392525	VO_talk_tone_happy_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_tone_happy_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Minigame\VO_minigame_lose\VO_talk_tone_happy_03		1408
	742932758	VO_event_6000036_40	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000036_40_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000036_40		1513
	743220853	VO_event_104002_22	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104002_22_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104002\VO_event_104002_22		1408
	743553622	VO_event_1617_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1617_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1617\VO_event_1617_05		323
	745513443	VO_event_1160_08	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1160_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1160\VO_event_1160_08		323
	745974656	VO_event_1606_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1606_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1606\VO_event_1606_01		323
	745982847	VO_event_6000047_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000047_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000047_16		1436
	746077700	VO_event_6000039_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000039_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000039_03		867
	746817133	VO_event_6000064_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000064_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000064_03		1688
	746907445	VO_event_6000063_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000063_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000063_05		1262
	747483638	VO_event_6000053_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000053_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000053_16		1358
	747995755	VO_event_1157_15	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1157_15_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1157\VO_event_1157_15		323
	748367075	VO_talk_commontalk_question_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_question_11_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_question_11		1439
	748728230	VO_event_1624_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1624_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1624\VO_event_1624_01		323
	749249486	VO_event_1381_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1381_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1381\VO_event_1381_10		323
	749402679	VO_talk_tone_confused_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_tone_confused_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Minigame\VO_minigame_win\VO_talk_tone_confused_03		1304
	749478872	VO_event_6000052_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000052_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000052_10		1708
	749503864	VO_event_1312_17	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1312_17_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1312\VO_event_1312_17		323
	749860756	VO_talk_commontalk_topic_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_topic_09_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_topic_09		1374
	749867647	VO_event_1160_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1160_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1160\VO_event_1160_04		323
	749969002	VO_event_6000030_60	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000030_60_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000030_60		1791
	749997056	VO_event_6000024_02	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000024_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000024_02		1682
	750481118	VO_event_104005_33	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104005_33_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104005\VO_event_104005_33		1341
	750974254	VO_event_1137_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1137_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1137\VO_event_1137_07		323
	751310984	VO_event_1625_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1625_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1625\VO_event_1625_07		323
	751677797	VO_event_104003_08	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104003_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104003\VO_event_104003_08		1280
	751795201	VO_event_104005_08	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104005_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104005\VO_event_104005_08		1416
	752189911	VO_event_6000040_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000040_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000040_14		1196
	752539055	VO_event_6000029_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000029_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000029_16		1413
	752915731	VO_event_1077_02	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1077_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1077\VO_event_1077_02		323
	753176172	VO_event_6000029_22	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000029_22_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000029_22		1525
	753342662	VO_event_1156_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1156_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1156\VO_event_1156_01		323
	753595231	VO_event_104002_25	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104002_25_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104002\VO_event_104002_25		1601
	753607554	VO_event_1121_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1121_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1121\VO_event_1121_04		323
	753689237	VO_event_1603_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1603_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1603\VO_event_1603_04		323
	754415219	VO_event_6000039_35	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000039_35_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000039_35		1530
	754425449	VO_event_6000024_29	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000024_29_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000024_29		1301
	754990172	VO_event_6000030_10	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000030_10_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000030_10		1569
	755115240	VO_event_1053_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1053_01_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1053\VO_event_1053_01		1718
	755301846	VO_event_1312_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1312_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1312\VO_event_1312_06		323
	755426089	VO_event_104005_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104005_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104005\VO_event_104005_09		1901
	755919238	VO_event_1137_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1137_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1137\VO_event_1137_03		323
	756328413	VO_event_1123_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1123_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1123\VO_event_1123_14		323
	756476752	VO_event_1151_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1151_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1151\VO_event_1151_07		323
	756554876	VO_event_1362_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1362_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1362\VO_event_1362_09		323
	756609119	VO_event_6000024_26	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000024_26_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000024_26		1873
	757304690	VO_event_1123_13	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1123_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1123\VO_event_1123_13		323
	759283205	VO_event_1021_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1021_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1021\VO_event_1021_03		1517
	759950140	VO_talk_greeting_morning_02	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_greeting_morning_02_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Greeting\VO_talk_greeting_morning_02		1587
	760093008	VO_event_6000034_42	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000034_42_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000034_42		1577
	760249370	VO_event_1622_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1622_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1622\VO_event_1622_03		323
	760741727	VO_talk_commontalk_proud_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_proud_07_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_proud_07		1199
	760936013	VO_event_104007_37	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104007_37_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104007\VO_event_104007_37		1583
	760954299	VO_event_1616_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1616_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1616\VO_event_1616_01		323
	761359457	VO_event_6000033_15	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000033_15_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000033_15		1498
	762080523	VO_event_1112_17	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1112_17_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1112\VO_event_1112_17		323
	762302886	VO_event_1023_16	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1023_16_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1023\VO_event_1023_16		1327
	762382454	VO_event_104006_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104006_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104006\VO_event_104006_03		1414
	764045638	VO_event_6000033_07	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000033_07_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000033_07		1656
	764847423	VO_event_1118_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1118_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1118\VO_event_1118_04		323
	765434308	VO_event_6000053_19	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000053_19_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000053_19		1540
	765866994	VO_event_1154_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1154_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1154\VO_event_1154_09		323
	766240290	VO_talk_greeting_getup_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_greeting_getup_04_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Greeting\VO_talk_greeting_getup_04		1571
	766384728	VO_event_104001_50	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104001_50_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104001\VO_event_104001_50		1615
	766538262	VO_event_104005_18	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104005_18_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104005\VO_event_104005_18		2056
	766559170	VO_event_1604_12	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1604_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1604\VO_event_1604_12		323
	766684781	VO_talk_tone_complain_02	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_tone_complain_02_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Tone\VO_talk_tone_complain_02		1214
	766819379	VO_event_6000036_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000036_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000036_14		1164
	766894699	VO_event_1613_12	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1613_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1613\VO_event_1613_12		323
	767745300	VO_event_1615_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1615_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1615\VO_event_1615_05		323
	767855178	VO_event_1132_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1132_01_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1132\VO_event_1132_01		323
	767882076	VO_talk_commontalk_complain_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_complain_05_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_complain_05		1362
	768512379	VO_event_1501_12	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1501_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1501\VO_event_1501_12		323
	768673639	VO_event_1145_08	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1145_08_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1145\VO_event_1145_08		323
	768690548	VO_event_104002_12	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104002_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104002\VO_event_104002_12		1319
	768882155	VO_event_6000038_45	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000038_45_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000038_45		1364
	769030446	VO_talk_commontalk_decision04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_commontalk_decision04_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Commontalk\pr2\VO_talk_commontalk_decision04		1622
	769476171	VO_event_6000061_02	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000061_02_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000061_02		1330
	769637903	VO_event_6000035_48	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000035_48_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000035_48		1696
	769926448	VO_event_1118_09	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1118_09_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1118\VO_event_1118_09		323
	770697064	VO_event_1402_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1402_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1402\VO_event_1402_04		323
	771085632	VO_event_6000024_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000024_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000024_04		1785
	771201979	VO_event_1613_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1613_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1613\VO_event_1613_03		323
	772596129	VO_event_104008_36	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104008_36_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104008\VO_event_104008_36		1692
	773021513	VO_event_6000056_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000056_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000056_04		1310
	773069353	VO_event_104002_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104002_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104002\VO_event_104002_06		1768
	773121784	VO_event_6000038_40	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000038_40_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000038_40		1644
	773788379	VO_talk_tone_surprise_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_tone_surprise_03_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Minigame\VO_minigame_win\VO_talk_tone_surprise_03		1262
	774015040	VO_event_104005_43	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104005_43_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104005\VO_event_104005_43		1632
	774166685	VO_event_5010_14	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_5010_14_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\5010\VO_event_5010_14		1300
	774175101	VO_event_6000024_03	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000024_03_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000024_03		1639
	774629477	VO_talk_tone_dislike_01	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_talk_tone_dislike_01_737634FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Talk\Tone\VO_talk_tone_dislike_01		1724
	775567349	VO_event_1505_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1505_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1505\VO_event_1505_11		323
	776008455	VO_event_1606_12	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1606_12_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1606\VO_event_1606_12		323
	776627999	VO_event_6000033_13	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000033_13_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000033_13		1577
	776810340	VO_event_1604_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1604_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1604\VO_event_1604_11		323
	777155725	VO_event_104006_11	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104006_11_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104006\VO_event_104006_11		1926
	777653734	VO_event_1149_06	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1149_06_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1149\VO_event_1149_06		323
	777847674	VO_event_6000038_20	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_6000038_20_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Date\shinbuya\VO_event_6000038_20		1063
	778315551	VO_event_1137_05	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1137_05_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1137\VO_event_1137_05		323
	778485328	VO_event_104009_43	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_104009_43_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\Map\104009\VO_event_104009_43		1343
	778846581	VO_event_1331_04	D:\Menhera\client\house\WwiseProject\.cache\Android\Voices\Japanese\VO_event_1331_04_E4667FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice\Plot\1331\VO_event_1331_04		323
